ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3617310,Source1,2,2017-05-24 07:57:27,2017-05-24 13:57:27,39.77852,-75.51012,39.76425,-75.54771,2.226,Between SR-3/Marsh Rd/Exit 9 and SR-202/Concord Pike/Exit 8 - Accident.,I-95 S,Wilmington,New Castle,DE,19809,US,US/Eastern,KILG,2017-05-24 07:51:00,59.0,,83.0,29.73,10.0,NNE,5.8,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3196542,Source2,3,2017-11-20 05:34:26,2017-11-20 06:04:03,33.973839,-118.079971,,,0.0,Right hand shoulder blocked due to accident on I-605 Southbound near Washington Blvd.,San Gabriel River Fwy N,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,2017-11-20 07:45:00,53.6,,54.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2040485,Source2,2,2019-06-08 21:45:16,2019-06-08 22:44:58,40.323811,-82.867599,,,0.0,Accident on OH-521 at Blue Church Rd.,State Route 521,Sunbury,Delaware,OH,43074-8908,US,US/Eastern,KDLZ,2019-06-08 21:36:00,72.0,72.0,57.0,28.99,10.0,E,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5206836,Source1,2,2022-03-17 10:08:17,2022-03-17 11:29:12,39.90495085697219,-104.83226180026614,39.88089085697219,-104.88281180026613,3.153,Incident on I-76 WB near MP 15 Right lane blocked. Expect delays.,I-76,Brighton,Adams,CO,80603,US,US/Mountain,KDEN,2022-03-17 09:53:00,31.0,19.0,96.0,24.66,1.0,N,18.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7135773,Source1,2,2020-03-25 08:54:22,2020-03-25 09:44:20,38.98674000000001,-76.62198000000002,38.98674000000001,-76.62198000000002,0.0,At Crownsville Rd/S Haven Rd - Accident., Rutland Rd,Davidsonville,Anne Arundel,MD,21035-1100,US,US/Eastern,KNAK,2020-03-25 08:54:00,45.0,42.0,90.0,29.91,7.0,NE,6.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4872457,Source1,2,2022-07-13 11:00:07.000000000,2022-07-13 12:15:09.000000000,37.77460900000001,-79.401674,37.757344,-79.409582,1.2690000000000001,Incident on I-81 SB near I-81 Drive with caution.,I-81 S,Lexington,Rockbridge,VA,24450,US,US/Eastern,KHSP,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3030284,Source2,3,2018-02-23 10:14:57,2018-02-23 10:59:02,33.713436,-84.239838,,,1.9600000381469729,Exit ramp from I-285 Northbound to I-20 Eastbound lane blocked due to accident.,Kings Park Cir,Decatur,Dekalb,GA,30034-1912,US,US/Eastern,KATL,2018-02-23 10:28:00,63.0,,100.0,30.43,2.0,SSW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3985554,Source1,2,2022-02-01 16:27:00,2022-02-01 16:51:30,37.20472,-93.312748,37.193434,-93.317497,0.8220000000000001,Slow traffic on MO-13 from I-44 Bus Loop/W Chestnut St (N Kansas Expy/MO-13) to W Sunshine St (S Kansas Expy/MO-13) due to accident.,S Kansas Expy,Springfield,Greene,MO,65806,US,US/Central,KSGF,2022-02-01 16:23:00,53.0,53.0,96.0,28.52,2.0,ENE,5.0,0.15,Rain,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5236627,Source1,2,2022-04-22 21:45:30,2022-04-22 22:09:00,34.135757,-117.234953,34.135765,-117.22621299999999,0.5,Slow traffic from Sterling Ave (Highland Ave) to Victoria Ave (Highland Ave) due to accident.,Arden Ave,San Bernardino,San Bernardino,CA,92404,US,US/Pacific,KSBD,2022-04-22 21:40:00,57.0,57.0,54.0,28.82,10.0,NNW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1947064,Source2,3,2019-07-02 17:06:07,2019-07-02 18:20:22,36.846085,-76.195572,,,0.0,#3 lane blocked due to accident on I-264 Westbound at I-64.,VA Beach Norfolk Expy W,Norfolk,Norfolk,VA,23502,US,US/Eastern,KORF,2019-07-02 16:59:00,92.0,92.0,41.0,29.85,10.0,WNW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6723578,Source1,2,2020-12-04 00:33:55,2020-12-04 01:33:55,45.945124,-123.16245500000001,45.946371,-123.16486599999999,0.14400000000000002,A crash has occurred use caution., Nehalem Hwy N,Vernonia,Columbia,OR,97064-9743,US,US/Pacific,KSPB,2020-12-04 00:53:00,32.0,32.0,92.0,30.42,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-4741575,Source1,2,2022-09-28 20:05:00,2022-09-28 21:20:28,30.460416,-87.24010200000002,30.459643,-87.239804,0.055999999999999994,Incident on N PALAFOX ST near BAYLISS CT Expect delays.,Mason Ln,Pensacola,Escambia,FL,32505,US,US/Central,KPNS,2022-09-28 19:53:00,72.0,72.0,33.0,29.9,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5453060,Source1,2,2022-04-20 18:39:11,2022-04-20 19:56:45,40.0023472307205,-75.584210157034,40.00868723072049,-75.580660157034,0.47700000000000004,Incident on PA-202 NB near BOOT RD Drive with caution.,US-202 N,West Chester,Chester,PA,19380,US,US/Eastern,KOQN,2022-04-20 18:35:00,54.0,54.0,35.0,29.69,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1804748,Source2,3,2019-11-07 16:04:08,2019-11-07 17:19:26,38.596436,-90.216019,,,0.0,Left lane blocked due to accident on I-55 Southbound at Exit 206C Arsenal St.,I-55 N,Saint Louis,St. Louis City,MO,63118,US,US/Central,KCPS,2019-11-07 15:53:00,39.0,30.0,43.0,30.01,10.0,NNW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3159239,Source2,2,2017-10-31 08:20:39,2017-10-31 09:05:26,30.518747,-97.902664,,,0.0,Accident on RM-1431 at Lonesome Creek Trl.,FM 1431,Leander,Williamson,TX,78641-9459,US,US/Central,KRYW,2017-10-31 08:15:00,52.3,,50.0,30.12,10.0,NE,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7055247,Source1,2,2020-06-24 20:41:29,2020-06-24 21:26:29,27.865140000000004,-82.78693,27.865140000000004,-82.78693,0.0,At 102nd Ave - Accident.,Seminole Blvd,Largo,Pinellas,FL,33773,US,US/Eastern,KPIE,2020-06-24 20:53:00,86.0,86.0,67.0,30.0,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-4505553,Source1,2,2022-07-16 19:21:00.000000000,2022-07-16 19:35:00.000000000,27.949711999999998,-82.32843100000002,27.941353999999997,-82.32965,0.5820000000000001,Slow traffic on I-75 S from FL-574/Exit 52 (I-75) to FL-618/Exit 50 (I-75) due to accident.,I-75,Tampa,Hillsborough,FL,33619,US,US/Eastern,KTPF,2022-07-16 19:15:00,,,,30.03,5.0,CALM,0.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-571721,Source2,1,2022-07-08 10:10:58,2022-07-08 10:40:43,42.351925,-71.089134,,,0.0,Crash on Storrow Dr Eastbound near MA-2A Massachusetts Ave.,Storrow Dr,Boston,Suffolk,MA,02116,US,US/Eastern,KBOS,2022-07-08 09:54:00,77.0,77.0,43.0,29.96,10.0,SW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4654777,Source1,2,2022-06-29 14:29:00,2022-06-29 15:19:30,42.153709,-88.039925,42.153694,-88.028581,0.581,Stationary traffic on IL-53 from CR-5/CR-V62/N Quentin Rd (Lake Cook Rd) to IL-53/N Hicks Rd (Lake Cook Rd) due to accident., E Lake Cook Rd,Palatine,Cook,IL,60074-1038,US,US/Central,KPWK,2022-06-29 14:52:00,83.0,83.0,49.0,29.47,10.0,NE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1256683,Source2,3,2020-11-21 10:14:21,2020-11-21 10:43:54,37.531162,-121.941162,,,0.0,Right hand shoulder blocked due to accident on I-680 Northbound at Exit 14 Auto Mall Pkwy.,I-680 N,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3980514,Source1,2,2022-02-10 09:47:00,2022-02-10 10:13:00,40.20889878253837,-76.42041563951291,40.216498782538366,-76.43286563951291,0.841,Stationary traffic on PA-72 from Elizabethtown Rd/W Elizabethtown Rd (Lebanon Rd/PA-72) to Mountain Rd/Cider Press Rd (Lebanon Rd/PA-72) due to accident., Lebanon Rd,Manheim,Lancaster,PA,17545-9468,US,US/Eastern,KLNS,2022-02-10 09:53:00,50.0,50.0,46.0,29.46,10.0,WSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4760772,Source1,2,2022-02-02 09:14:00,2022-02-02 16:45:30,34.947885,-104.679357,34.968596999999995,-104.785062,6.154,Stationary traffic on US-84 N - I-40 W - Historic US 66 W from I-40/Exit 275 (I-40) to Exit 267 (I-40) due to accident.,I-40 W,Santa Rosa,Guadalupe,NM,88435,US,US/Mountain,KLVS,2022-02-02 09:14:00,13.0,-3.0,81.0,23.18,1.0,ENE,15.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4204768,Source1,4,2023-01-03 21:30:31,2023-01-03 22:50:17,41.75895,-72.70030899999998,41.770312,-72.681893,1.232,Incident on I-84 EB near EXIT 46 Road closed. Take alternate route.,I-84 E,Hartford,Hartford,CT,06106,US,US/Eastern,KHFD,2023-01-03 21:53:00,40.0,40.0,97.0,29.81,6.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7027170,Source1,1,2020-05-13 11:48:46,2020-05-13 12:03:46,45.485409999999995,-122.82991000000001,45.485409999999995,-122.82991000000001,0.0,At SW 170th Ave - Accident., SW Farmington Rd,Beaverton,Washington,OR,97007-2723,US,US/Pacific,KHIO,2020-05-13 11:53:00,58.0,58.0,62.0,29.68,10.0,S,14.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1475375,Source2,3,2020-05-20 17:49:00,2020-05-20 19:20:57,38.891998,-77.167023,,,2.7899999618530287,One lane blocked due to accident on I-66 Eastbound between Exits 66 66A 66B VA-7 Leesburg Pike and Exit 69 Fairfax Dr.,Custis Memorial Pkwy E,Arlington,Arlington,VA,22213,US,US/Eastern,KDCA,2020-05-20 17:52:00,62.0,62.0,53.0,30.31,10.0,E,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2337208,Source2,3,2019-01-15 07:23:20,2019-01-15 07:52:51,36.966259,-76.29531899999998,,,1.75,Entry ramp to I-64 Westbound from Bayville St closed due to incident.,Bayville St,Norfolk,Norfolk,VA,23503,US,US/Eastern,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6518641,Source1,2,2021-01-18 04:17:00,2021-01-18 05:58:37,33.491239,-111.930241,33.491253,-111.92881000000001,0.08199999999999999,Incident on E 2ND ST near N GOLDWATER BL Expect delays.,E 2nd St,Scottsdale,Maricopa,AZ,85251,US,US/Mountain,KPHX,2021-01-18 03:51:00,48.0,43.0,27.0,28.69,10.0,E,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-804042,Source2,2,2021-11-25 16:36:36,2021-11-25 17:22:44,36.169998,-86.772697,,,0.0,Accident on 1st St at Main St.,S 1st St,Nashville,Davidson,TN,37213,US,US/Central,KBNA,2021-11-25 16:53:00,50.0,50.0,86.0,29.47,2.0,CALM,0.0,0.08,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5394685,Source1,2,2022-09-23 05:54:00.000000000,2022-09-23 07:12:36.000000000,37.798595,-121.878216,37.798395,-121.87696799999999,0.07,Incident on DAMANI CT near LUSITANO ST Drive with caution., Cashmere St,Danville,Contra Costa,CA,94506-5021,US,US/Pacific,KLVK,2022-09-23 05:53:00,56.0,56.0,80.0,29.55,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4905698,Source1,2,2022-02-02 16:56:22.000000,2022-02-02 19:12:42.000000,28.672977000000003,-81.46627099999998,28.671843,-81.46851099999998,0.157,Slow traffic on FL-436 from W Maitland Blvd / S Lake Cortez Dr to Lake Bridge Ln due to accident., E Semoran Blvd,Apopka,Orange,FL,32703-5806,US,US/Eastern,KORL,2022-02-02 16:53:00,77.0,77.0,40.0,29.99,10.0,ESE,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5969116,Source1,2,2021-08-27 17:26:20,2021-08-27 17:49:48,34.7398960588706,-81.54519438704706,34.7503260588706,-81.5367443870471,0.866,Stationary traffic on SC-49 from SC-49/Monarch Hwy (Lockhart Hwy/SC-49) to SC-105 (Lockhart Hwy/SC-49) due to accident., Lockhart Hwy,Union,Union,SC,29379-8527,US,US/Eastern,KLUX,2021-08-27 17:35:00,88.0,88.0,55.0,29.36,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3681105,Source1,2,2023-03-25 02:16:00,2023-03-25 02:29:00,34.130697,-117.945732,34.133905,-117.955779,0.616,Stationary traffic on I-210 W - Foothill Fwy W from exit [38] to Myrtle Ave exit [34] due to accident.,Foothill Fwy W,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2023-03-25 01:53:00,53.0,53.0,69.0,30.05,10.0,ENE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4981759,Source1,2,2022-09-19 16:35:30,2022-09-19 18:41:00,41.813509,-87.630086,41.830911,-87.63047399999998,1.203,Stationary traffic on I-94 W - I-90 W - Dan Ryan Expy N from 51st St/Exit 57A (I-90 Exp/I-94 Exp/Dan Ryan Expy Exp) to 35th St/Exit 55A (I-90 Exp/I-94 Exp/Dan Ryan Expy Exp) due to accident.,Dan Ryan Expy N,Chicago,Cook,IL,60609,US,US/Central,KMDW,2022-09-19 16:53:00,78.0,78.0,43.0,29.32,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5015145,Source1,2,2022-10-17 12:46:00,2022-10-17 14:04:05,41.2000072,-111.99545503,41.19222720000001,-112.00452503,0.715,Incident on I-15 SB near MP 341 Right shoulder closed.,I-84,Ogden,Weber,UT,84405,US,US/Mountain,KOGD,2022-10-17 12:53:00,71.0,,19.0,25.67,10.0,,,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3227172,Source2,2,2017-10-05 07:46:13,2017-10-05 08:15:56,33.38583,-111.890999,,,0.0,Shoulder blocked due to accident on US-60 Westbound at AZ-101.,Price Fwy N,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2017-10-05 07:51:00,78.1,,25.0,29.83,10.0,WNW,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-744554,Source2,2,2022-01-17 20:50:40,2022-01-17 23:35:25,33.02243,-80.24176,,,0.0,Accident on Orangeburg Rd near Butternut Rd.,W Butternut Rd,Summerville,Dorchester,SC,29483-5507,US,US/Eastern,KDYB,2022-01-17 20:55:00,41.0,34.0,65.0,29.92,10.0,W,12.0,0.0,Mostly Cloudy,False,False,True,True,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4935844,Source1,2,2022-02-14 16:25:03,2022-02-14 16:55:58,25.80927,-80.31626999999997,25.808777,-80.31333000000002,0.18600000000000005,Slow traffic on FL-948 - FL-969 from Palmetto Expy N to NW 35th Ter due to accident.,FL-948,Miami,Miami-Dade,FL,33166,US,US/Eastern,KMIA,2022-02-14 16:53:00,69.0,69.0,54.0,30.21,10.0,NE,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4385025,Source1,2,2023-01-19 14:57:00,2023-01-19 16:16:42,30.247215,-97.755026,30.247902000000003,-97.75721300000001,0.139,Incident on W ANNIE ST near NEWTON ST Drive with caution., Annie St W,Austin,Travis,TX,78704-4215,US,US/Central,KATT,2023-01-19 14:51:00,69.0,,21.0,29.39,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3599441,Source1,2,2017-04-13 14:44:40,2017-04-13 20:44:40,33.75801,-84.49355,33.76914,-84.494775,0.772,Between I-20/Exit 10 and US-78/US-278/Exit 12 - Accident.,I-285 N,Atlanta,Fulton,GA,30331,US,US/Eastern,KFTY,2017-04-13 14:53:00,81.0,,39.0,30.21,10.0,SSW,5.8,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4815268,Source1,2,2022-12-28 12:20:00.000000000,2022-12-28 18:24:30.000000000,41.869476,-87.91725799999998,41.796896000000004,-87.908525,5.035,Slow traffic on I-294 S - Tri State Tollway S from I-290/Eisenhower Expy (I-294) to I-55/Adlai E Stevenson Expy (La Grange) (North) (I-294) due to accident.,Tri-State Tlwy,Hillside,Cook,IL,60162,US,US/Central,KORD,2022-12-28 11:51:00,40.0,31.0,58.0,29.06,10.0,S,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5373494,Source1,2,2023-01-26 07:24:00,2023-01-26 19:55:30,28.388671000000002,-81.494362,28.432433000000003,-81.474108,3.265,Slow traffic on I-4 E from CR-535/Exit 27 (I-4) to FL-482/Sand Lake Rd/Exit 29 (I-4) due to accident.,I-4 E,Orlando,Orange,FL,32821,US,US/Eastern,KMCO,2023-01-26 07:53:00,60.0,60.0,78.0,29.99,10.0,WNW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4637997,Source1,2,2022-11-04 17:54:41,2022-11-04 19:09:41,37.195937,-93.294545,37.196954,-93.294516,0.07,Incident on CAMPBELL AVE NB near GRAND ST Expect delays., S Campbell Ave,Springfield,Greene,MO,65807-1439,US,US/Central,KSGF,2022-11-04 17:52:00,68.0,68.0,81.0,28.36,8.0,SSE,16.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7031179,Source1,3,2020-05-15 15:56:08,2020-05-15 16:26:08,42.49339000000001,-87.8867,42.49339000000001,-87.8867,0.0,At CR-19/CR-A1/128th St/W Russell Rd - Accident., Green Bay Rd,Zion,Lake,IL,60099-8901,US,US/Central,KUGN,2020-05-15 15:55:00,75.0,75.0,43.0,29.12,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6877402,Source1,4,2020-09-08 03:30:50,2020-09-22 15:20:00,44.06522800000001,-122.812215,44.076893,-122.76555,2.4530000000000003,Incident on OR-126 EB near MP 12 Expect delays., Thienes Ln,Springfield,Lane,OR,97478-9621,US,US/Pacific,KEUG,2020-09-08 03:54:00,69.0,69.0,19.0,29.64,10.0,N,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7228662,Source1,2,2020-01-18 12:46:00,2020-01-18 13:59:18,44.973440000000004,-93.38682,44.973440000000004,-93.38682,0.0,Ramp to I-394 Eastbound - Accident., Wayzata Blvd,Minneapolis,Hennepin,MN,55426-1301,US,US/Central,KMIC,2020-01-18 12:53:00,9.0,-11.0,70.0,28.93,4.0,W,21.0,0.0,Blowing Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-820834,Source2,2,2021-11-13 10:46:33,2021-11-13 11:15:56,37.248924,-121.959946,,,0.0,Two lanes blocked due to accident on CA-17 Southbound at Exit 21 Lark Ave.,CA-17 S,Los Gatos,Santa Clara,CA,95032,US,US/Pacific,KSJC,2021-11-13 10:53:00,61.0,61.0,81.0,30.14,6.0,NNE,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1784428,Source2,3,2019-10-29 07:45:10,2019-10-29 08:44:57,34.066643,-81.022469,,,0.0,Accident on I-20 Westbound at Exit 70 US-321.,Fairfield Rd,Columbia,Richland,SC,29203,US,US/Eastern,KCUB,2019-10-29 07:53:00,,,,29.92,0.5,CALM,0.0,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-307055,Source2,2,2016-08-01 17:36:00,2016-08-01 18:06:00,32.792515,-96.688309,,,0.0,Accident on Samuell Blvd at Freestone Cir.,Samuell Blvd,Dallas,Dallas,TX,75228,US,US/Central,KDAL,2016-08-01 17:53:00,100.0,,26.0,29.91,10.0,SSE,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1334541,Source2,2,2020-10-10 13:04:09,2020-10-10 15:19:47,36.141338,-86.822456,,,0.0,Shoulder blocked due to accident on I-440 Eastbound at Exit 1 Murphy Rd.,I-440 W,Nashville,Davidson,TN,37203,US,US/Central,KBNA,2020-10-10 12:53:00,70.0,70.0,87.0,29.29,7.0,ENE,6.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2980948,Source2,2,2018-01-31 12:31:38,2018-01-31 13:01:21,35.893894,-78.622589,,,0.0,Accident on Honeycutt Rd at Falls of Neuse Rd.,Honeycutt Rd,Raleigh,Wake,NC,27615,US,US/Eastern,KRDU,2018-01-31 12:51:00,42.1,36.6,32.0,30.32,10.0,SSW,9.2,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4748365,Source1,2,2022-03-06 11:17:00,2022-03-06 12:35:39,39.271515,-121.11778799999999,39.273229,-121.11483,0.198,Incident on OWL CREEK RD near JONES BAR RD Expect delays., Arctic Owl Rd,Nevada City,Nevada,CA,95959-9793,US,US/Pacific,KGOO,2022-03-06 11:15:00,48.0,46.0,37.0,26.93,10.0,WSW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4758172,Source1,2,2022-04-19 09:24:06,2022-04-19 09:57:00,28.056664,-82.739008,28.04908,-82.738683,0.524,Stationary traffic on US-19 S from CR-752/Tampa Rd (US-19) to FL-586/Curlew Rd (US-19) due to accident., US-19 N,Palm Harbor,Pinellas,FL,34684-3725,US,US/Eastern,KPIE,2022-04-19 09:53:00,71.0,71.0,70.0,30.1,10.0,N,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
